book_id,title,author,additional_authors,isbn,isbn13,my_rating,average_rating,publisher,format,number_of_pages,original_publication_year,date_started,date_read,date_added,bookshelves,exclusive_shelf,read_count,type
51351884,Real Men Knit,Kwana Jackson,K.M. Jackson,1984806505,9780000000000,0,3.28,Berkley,Paperback,336,2020,NA,NA,2021-01-24,to-read,to-read,0,JMH
36621389,The One for Whom Food Is Not Enough,Amanda Gorman,NA,990012298,9780000000000,0,4,Urban Word LA,Paperback,60,NA,NA,NA,2021-01-20,to-read,to-read,0,JMH
2832909,"An Echo in the Bone (Outlander, #7)",Diana Gabaldon,NA,752898477,9780000000000,5,4.43,Orion,Hardcover,820,2009,2020-10-06,2021-01-18,2016-11-28,NA,read,1,JMH
51152447,Caste: The Origins of Our Discontents,Isabel Wilkerson,NA,593230256,9780000000000,0,4.55,Random House,Hardcover,496,2020,NA,NA,2021-01-18,to-read,to-read,0,JMH
53095098,The Charmed Wife,Olga Grushin,NA,NA,NA,0,3.19,Putnam,Hardcover,NA,2021,NA,NA,2021-01-15,to-read,to-read,0,JMH
55364115,A Promised Land,Barack Obama,NA,NA,NA,5,4.36,Random House Audio,Audiobook,30,2020,2020-12-07,2021-01-15,2020-10-28,NA,read,1,JMH
56187264,The Office of Historical Corrections,Danielle  Evans,NA,1594487332,NA,5,4.23,Riverhead Books,Hardcover,280,2020,2021-01-04,2021-01-11,2021-01-04,botm,read,1,JMH
141270,"ArsÃ¨ne Lupin, Gentleman-Thief (ArsÃ¨ne Lupin, #1)",Maurice Leblanc,"Michael Sims, Alexander Teixeira de Mattos",NA,NA,0,3.83,Penguin Classics,Paperback,279,1907,NA,NA,2021-01-11,to-read,to-read,0,JMH
25733957,For White Folks Who Teach in the Hood... and the Rest of Y'all Too: Reality Pedagogy and Urban Education,Christopher Emdin,NA,807006408,9780000000000,4,4.08,Beacon Press,Hardcover,232,2016,2020-06-20,2020-11-21,2020-06-20,NA,read,1,JMH
34555335,Hiddensee: A Tale of the Once and Future Nutcracker,Gregory Maguire,NA,NA,NA,3,3.17,William Morrow,ebook,304,2017,2020-12-19,2021-01-03,2019-01-07,NA,read,1,JMH
39971465,The Only Woman in the Room,Marie Benedict,NA,1492666866,9780000000000,0,3.8,Sourcebooks Landmark,Hardcover,256,2019,NA,NA,2020-12-29,to-read,to-read,0,JMH
40910991,Becoming,Michelle Obama,NA,NA,9780000000000,5,4.5,Books on Tape,Audiobook,20,2018,2020-02-22,2020-03-16,2020-03-15,NA,read,1,JMH
27840861,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,NA,NA,NA,5,4.61,Henry Holt and Company,Hardcover,546,2016,2020-06-04,2020-06-15,2020-06-04,NA,read,1,JMH
43228610,One Day in December,Josie Silver,NA,NA,9780000000000,4,3.9,"Broadway Books, Crown Publishing Group",Hardcover,393,2018,2020-12-14,2020-12-18,2019-01-07,botm,read,1,JMH
188201,Comfort & Joy,Kristin Hannah,NA,345483790,9780000000000,0,3.58,Ballantine Books,Paperback,272,2005,NA,NA,2020-12-16,to-read,to-read,0,JMH
15793166,"The Midwife's Tale (Midwife Mysteries, #1)",Sam   Thomas,NA,1250010764,9780000000000,0,3.66,Minotaur Books,Hardcover,320,2012,NA,NA,2020-12-16,to-read,to-read,0,JMH
29661618,"Just One Damned Thing After Another (The Chronicles of St Mary's, #1)",Jodi Taylor,NA,NA,NA,0,3.89,Night Shade Books,Hardcover,480,2013,NA,NA,2020-12-16,to-read,to-read,0,JMH
51791252,The Vanishing Half,Brit Bennett,NA,NA,NA,0,4.19,Riverhead Books,Hardcover,343,2020,NA,NA,2020-12-16,to-read,to-read,0,JMH
41081373,"Girl, Woman, Other",Bernardine Evaristo,Julia Osuna Aguilar,241364906,9780000000000,0,4.34,Hamish Hamilton,Hardcover,453,2019,NA,NA,2020-12-16,to-read,to-read,0,JMH
42478640,Tuesday Mooney Talks to Ghosts,Kate Racculia,NA,358023939,9780000000000,0,3.9,Mariner Books,Hardcover,359,2019,NA,NA,2020-12-16,to-read,to-read,0,JMH
902,The Westing Game,Ellen Raskin,NA,014240120X,9780000000000,0,4.01,Puffin,Paperback,182,1978,NA,NA,2020-12-16,to-read,to-read,0,JMH
51518972,"Majesty (American Royals, #2)",Katharine McGee,Laureline Chaplain,198483021X,9780000000000,3,3.74,Random House Books for Young Readers,Hardcover,374,2020,2020-12-12,2020-12-13,2020-07-07,NA,read,1,JMH
18774964,A Man Called Ove,Fredrik Backman,Henning Koch,1476738017,9780000000000,5,4.36,Atria Books,Hardcover,337,2012,2020-11-22,2020-12-10,2020-11-22,NA,read,1,JMH
50892349,"Magic Lessons (Practical Magic, #0.1)",Alice Hoffman,NA,1982108843,9780000000000,5,4.21,Simon  Schuster,Hardcover,396,2020,2020-10-28,2020-11-22,2020-09-04,the-lit-bar-bookshop,read,1,JMH
34728925,"The Strange Case of the Alchemist's Daughter (The Extraordinary Adventures of the Athena Club, #1)",Theodora Goss,NA,1534409637,9780000000000,0,3.82,Simon & Schuster Books for Young Readers,Paperback,402,2017,NA,NA,2020-11-21,to-read,to-read,0,JMH
13590839,"Born Wicked (The Cahill Witch Chronicles, #1)",Jessica Spotswood,NA,142421871,9780000000000,0,3.9,Speak,Paperback,352,2012,NA,NA,2019-01-07,"backlog, dg-book-club, to-read",to-read,0,JMH
136782,"Stormbreaker (Alex Rider, #1)",Anthony Horowitz,NA,014240165X,9780000000000,0,3.98,Speak,Paperback,256,2000,NA,NA,2020-11-17,to-read,to-read,0,JMH
43684727,The Grammarians,Cathleen Schine,Hillary Huber,125024174X,9780000000000,0,3.59,MacMillan Audio,Audiobook,8,2019,NA,NA,2020-11-15,to-read,to-read,0,JMH
52945057,"Break Your Glass Slippers (You Are Your Own Fairy Tale, #1)",Amanda Lovelace,NA,1524851892,9780000000000,0,4,Andrews McMeel Publishing,Paperback,160,2020,NA,NA,2020-11-12,to-read,to-read,0,JMH
55851555,"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",Sam Heughan,"Graham McTavish, Charlotte Reather, Diana Gabaldon",NA,NA,0,4.1,Hodder & Stoughton Ltd,Hardcover,297,2020,NA,NA,2020-11-12,to-read,to-read,0,JMH
34037113,"The Rules of Magic (Practical Magic, #0.2)",Alice Hoffman,NA,NA,NA,5,3.99,Simon & Schuster,ebook,369,2017,2020-10-18,2020-10-28,2017-11-16,NA,read,1,JMH
25898216,Stamped from the Beginning: The Definitive History of Racist Ideas in America,Ibram X. Kendi,NA,1568584636,9780000000000,0,4.54,Bold Type Books,Hardcover,592,2016,NA,NA,2020-10-28,to-read,to-read,0,JMH
40969531,A Winter's Promise (The Mirror Visitor #1),Christelle Dabos,Hildegarde Serle,NA,NA,0,4.1,Europa Editions,ebook,492,2013,NA,NA,2020-10-28,to-read,to-read,0,JMH
43521657,The Ten Thousand Doors of January,Alix E. Harrow,NA,316421995,9780000000000,0,4.05,Redhook,Hardcover,374,2019,NA,NA,2020-10-28,to-read,to-read,0,JMH
45134200,The Switch,Beth O'Leary,NA,NA,NA,0,4,Quercus,ebook,336,2020,NA,NA,2020-10-28,to-read,to-read,0,JMH
22896,"Practical Magic (Practical Magic, #1)",Alice Hoffman,NA,NA,NA,5,3.75,Penguin,Paperback,286,1995,2020-10-13,2020-10-18,2010-09-10,NA,read,2,JMH
35207084,Rebellion on the Chesapeake: America's First Revolution in 1676,Carolin A. Crabbe,NA,998811408,9780000000000,0,4.4,Global Finance Group,Hardcover,292,NA,NA,NA,2020-10-14,to-read,to-read,0,JMH
21518344,Unhooked,Lisa   Maxwell,NA,1481432044,9780000000000,0,3.55,Simon Pulse,Hardcover,342,2016,NA,NA,2020-10-13,to-read,to-read,0,JMH
49504061,The Once and Future Witches,Alix E. Harrow,NA,316422045,9780000000000,0,4.07,Redhook,Hardcover,517,2020,NA,NA,2020-10-13,to-read,to-read,0,JMH
36244389,Hocus Pocus & The All New Sequel,A.W. Jantha,NA,1368020038,9780000000000,4,3.53,Freeform,Hardcover,521,2018,2020-10-04,2020-10-11,2020-10-04,NA,read,1,JMH
18759207,"A Gallagher Wedding (Gallagher Girls, #6.5)",Ally Carter,NA,NA,NA,3,4.2,NA,ebook,12,2013,2020-10-08,2020-10-08,2020-10-08,NA,read,1,JMH
39090430,Vita Nostra,Marina Dyachenko,"Sergey Dyachenko, Julia Meitov Hersey",NA,NA,3,4.06,Harper Voyager,ebook,417,2007,2020-09-10,2020-10-06,2020-07-14,NA,read,1,JMH
48570454,Transcendent Kingdom,Yaa Gyasi,NA,NA,NA,5,4.14,Knopf,Hardcover,264,2020,2020-09-19,2020-10-04,2020-08-25,botm,read,1,JMH
50212025,Over the Top: My Story,Jonathan Van Ness,NA,62906380,9780000000000,0,4.2,HarperOne,Paperback,288,2019,NA,NA,2020-10-01,to-read,to-read,0,JMH
20518872,The Three-Body Problem (Remembrance of Earthâ€™s Past #1),Liu Cixin,Ken Liu,765377063,9780000000000,0,4.07,Tor Books,Hardcover,399,2006,NA,NA,2020-09-28,to-read,to-read,0,JMH
1055145,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,NA,812513495,9780000000000,4,4.3,Tor Books,Paperback,324,1985,2020-08-24,2020-09-19,2014-04-17,NA,read,1,JMH
6628,"The Big Over Easy (Nursery Crime, #1)",Jasper Fforde,NA,143037234,9780000000000,0,3.93,Penguin,Paperback,383,2005,NA,NA,2020-09-24,to-read,to-read,0,JMH
32889499,Music Box,Ron Kramer,Heather Dixon Wallwork,692800999,9780000000000,0,3.58,Panda Books Press LLC,Hardcover,96,NA,NA,NA,2020-09-23,to-read,to-read,0,JMH
25391948,Perchance to Dream: Classic Tales from the Bard's World in New Skins,Lyssa Chiavari,"T. Damon, Richard    Walsh, Jane  Watson, Allan  Davis, Heather Dixon Wallwork, Jon Garett, Alex Irwin, Alicia Michaels, Selenia Paz, Patricia Scott, Jess R. Sutton",NA,NA,0,4.11,Snowy Wings Publishing,Paperback,462,2015,NA,NA,2020-09-23,to-read,to-read,0,JMH
25733965,"Sisi: Empress on Her Own (Sisi, #2)",Allison Pataki,NA,812989058,9780000000000,0,3.94,The Dial Press,Hardcover,464,2016,NA,NA,2020-09-23,to-read,to-read,0,JMH
44767458,"Dune (Dune, #1)",Frank Herbert,NA,059309932X,9780000000000,0,4.25,Ace Books,Hardcover,658,1965,NA,NA,2020-09-23,to-read,to-read,0,JMH
36519034,American Spy,Lauren Wilkinson,NA,NA,NA,0,3.52,Random House,ebook,292,2019,NA,NA,2020-09-23,to-read,to-read,0,JMH
45754981,The Glass Hotel,Emily St. John Mandel,NA,525521143,9780000000000,0,3.68,Knopf Publishing Group,Hardcover,302,2020,NA,NA,2020-09-23,to-read,to-read,0,JMH
383514,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",Rhys Bowen,NA,425215679,9780000000000,0,3.8,Berkley Publishing Group,Paperback,324,2007,NA,NA,2020-09-23,to-read,to-read,0,JMH
40700317,The Secrets We Kept,Lara Prescott,NA,NA,NA,0,3.68,Knopf,ebook,368,2019,NA,NA,2020-09-23,to-read,to-read,0,JMH
52625942,Pretty Things,Janelle Brown,NA,525479120,9780000000000,0,3.92,Random House,Hardcover,496,2020,NA,NA,2020-09-23,to-read,to-read,0,JMH
33231785,"We Can Be Mended (Divergent, #3.5)",Veronica Roth,NA,NA,NA,0,2.75,Katherine Tegen Books,ebook,29,2017,NA,NA,2020-09-23,to-read,to-read,0,JMH
60931,Kindred,Octavia E. Butler,NA,807083690,9780000000000,0,4.29,Beacon Press,Paperback,287,1979,NA,NA,2020-09-23,"to-read, the-lit-bar-bookshop",to-read,0,JMH
41057294,Normal People,Sally Rooney,NA,1984822179,9780000000000,0,3.85,Hogarth Press,Hardcover,273,2018,NA,NA,2020-09-23,to-read,to-read,0,JMH
228290,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,NA,679745424,9780000000000,5,4.28,Vintage,Paperback,91,1992,2020-09-03,2020-09-13,2020-09-03,NA,read,1,JMH
30073165,My Own Words,Ruth Bader Ginsburg,"Mary Hartnett, Wendy W. Williams, Linda Lavin",1508226296,9780000000000,0,4.05,Simon & Schuster Audio,Audiobook,14,2016,NA,NA,2020-09-19,to-read,to-read,0,JMH
45320351,"Conversations with RBG: Ruth Bader Ginsburg on Life, Love, Liberty, and Law",Jeffrey Rosen,NA,1250235162,9780000000000,0,4.16,Henry Holt & Company,Hardcover,272,2019,NA,NA,2020-09-19,to-read,to-read,0,JMH
36863294,Ruth Bader Ginsburg: In Her Own Words,Ruth Bader Ginsburg,Helena Hunt,1572842490,9780000000000,0,4.19,Agate B2,Paperback,206,NA,NA,NA,2020-09-19,to-read,to-read,0,JMH
32191706,The Color of Law: A Forgotten History of How Our Government Segregated America,Richard Rothstein,NA,1631492853,9780000000000,0,4.45,Liveright,Hardcover,368,2017,NA,NA,2020-09-17,"to-read, the-lit-bar-bookshop",to-read,0,JMH
26877697,"Twilight / Life and Death (Twilight, #1, #1.75)",Stephenie Meyer,NA,NA,NA,4,3.44,"Little, Brown Books for Young Readers",ebook,752,2015,2020-08-23,2020-09-07,2020-08-23,NA,read,1,JMH
51002129,"The Daughters of Yalta: The Churchills, Roosevelts, and Harrimans: A Story of Love and War",Catherine Grace Katz,NA,NA,NA,0,4.15,Houghton Mifflin Harcourt,ebook,352,NA,NA,NA,2020-09-04,"to-read, the-lit-bar-bookshop",to-read,0,JMH
48503963,"The Evening and the Morning (Kingsbridge, #0)",Ken Follett,NA,144727878X,9780000000000,0,4.38,Macmillan,Hardcover,817,2020,NA,NA,2020-09-04,to-read,to-read,0,JMH
42855013,Tales of Mundane Magic: Volume One,Shaina Krevat,NA,NA,NA,0,4.29,NA,ebook,80,NA,NA,NA,2020-09-04,to-read,to-read,0,JMH
49202118,"A Rogue of One's Own (A League of Extraordinary Women, #2)",Evie Dunmore,NA,1984805703,9780000000000,0,4.03,Berkley,Paperback,448,2020,NA,NA,2020-09-04,"to-read, the-lit-bar-bookshop",to-read,0,JMH
49398072,When No One Is Watching,Alyssa Cole,NA,62982656,9780000000000,0,3.55,William Morrow Paperbacks,Paperback,352,2020,NA,NA,2020-09-04,"to-read, the-lit-bar-bookshop",to-read,0,JMH
4428988,Sag Harbor,Colson Whitehead,NA,385527659,9780000000000,0,3.51,Doubleday,Hardcover,273,2009,NA,NA,2015-01-06,"to-read, the-lit-bar-bookshop",to-read,0,JMH
33574143,The Beautiful Ones,Silvia Moreno-Garcia,NA,1250099064,9780000000000,0,3.9,Thomas Dunne Books,Hardcover,327,2017,NA,NA,2020-08-26,to-read,to-read,0,JMH
36510722,Gods of Jade and Shadow,Silvia Moreno-Garcia,NA,NA,NA,0,3.91,Del Rey,Hardcover,338,2019,NA,NA,2020-08-26,to-read,to-read,0,JMH
53152636,Mexican Gothic,Silvia Moreno-Garcia,NA,525620788,9780000000000,0,3.69,Del Rey,Hardcover,301,2020,NA,NA,2020-08-26,to-read,to-read,0,JMH
18170162,"The Scarlet Sisters: Sex, Suffrage, and Scandal in the Gilded Age",Myra MacPherson,NA,446570230,9780000000000,0,3.47,Twelve,Hardcover,323,2014,NA,NA,2020-08-26,to-read,to-read,0,JMH
777049,Sarah Bishop,Scott O'Dell,NA,590446517,9780000000000,3,3.5,Scholastic Paperbacks,Paperback,240,1980,2020-08-23,2020-08-24,2020-08-21,NA,read,1,JMH
41217434,"Killing November (Killing November, #1)",Adriana Mather,NA,NA,NA,4,4.18,Knopf Books for Young Readers,ebook,416,2019,2020-08-11,2020-08-23,2020-08-11,NA,read,1,JMH
27000,"Lost in a Good Book (Thursday Next, #2)",Jasper Fforde,NA,142004030,9780000000000,4,4.13,Penguin Books,Paperback,399,2002,2020-08-04,2020-08-22,2020-06-19,NA,read,1,JMH
501785,"My So-Called Life Goes On (Angela Chase, #2)",Catherine Clark,NA,375801111,9780000000000,0,3.5,Random House Children's Books,Paperback,224,1997,NA,NA,2020-08-21,to-read,to-read,0,JMH
50196744,Know My Name,Chanel Miller,NA,735223718,9780000000000,0,4.72,Viking,ebook,368,2019,NA,NA,2020-08-21,"to-read, the-lit-bar-bookshop",to-read,0,JMH
50160619,You Should See Me in a Crown,Leah  Johnson,NA,NA,NA,0,4.14,Scholastic Press,Hardcover,336,2020,NA,NA,2020-08-21,"to-read, the-lit-bar-bookshop",to-read,0,JMH
43575115,The Starless Sea,Erin Morgenstern,NA,038554121X,9780000000000,0,3.85,Doubleday Books,Hardcover,498,2019,NA,NA,2020-08-21,to-read,to-read,0,JMH
52766000,Big Friendship: How We Keep Each Other Close,Aminatou Sow,Ann Friedman,1982111909,9780000000000,0,3.78,Simon  Schuster,Hardcover,256,2020,NA,NA,2020-08-15,"to-read, backlog, botm",to-read,0,JMH
36546635,"Grace and Fury (Grace and Fury, #1)",Tracy Banghart,NA,316471410,9780000000000,0,3.81,"Little, Brown Books for Young Readers",Hardcover,320,2018,NA,NA,2020-08-15,"to-read, backlog",to-read,0,JMH
51220325,Conjure Women,Afia Atakora,NA,525511482,9780000000000,0,3.91,Random House,Hardcover,400,2020,NA,NA,2020-08-15,"to-read, backlog",to-read,0,JMH
53103895,One to Watch,Kate Stayman-London,NA,525510443,9780000000000,0,3.92,Dial Press,Paperback,417,2020,NA,NA,2020-07-12,"to-read, botm, backlog",to-read,0,JMH
48848254,The Space Between Worlds,Micaiah Johnson,NA,593135059,9780000000000,0,3.98,Del Rey Books,Hardcover,329,2020,NA,NA,2020-08-15,"to-read, backlog, botm",to-read,0,JMH
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,NA,439023513,9780000000000,4,4.06,Scholastic Press,Hardcover,398,2010,2020-08-02,2020-08-11,2011-07-11,NA,read,2,JMH
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,NA,439023491,9780000000000,4,4.3,Scholastic Press,Hardcover,391,2009,2020-07-28,2020-08-02,2011-07-11,NA,read,2,JMH
52914416,Memoirs and Misinformation,Jim Carrey,Dana Vachon,525655972,9780000000000,0,2.93,Knopf Publishing Group,Hardcover,255,2020,NA,NA,2020-07-31,to-read,to-read,0,JMH
48673024,Cursed,Thomas Wheeler,Frank Miller,1534477330,9780000000000,0,3.22,Simon  Schuster Books for Young Readers,Hardcover,416,2019,NA,NA,2020-07-29,to-read,to-read,0,JMH
52652923,The Last Flight,Julie   Clark,NA,1728215722,9780000000000,0,4.12,Sourcebooks Landmark,Hardcover,311,2020,NA,NA,2020-07-29,to-read,to-read,0,JMH
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,NA,439023483,9780000000000,4,4.32,Scholastic Press,Hardcover,374,2008,2020-07-25,2020-07-28,2011-07-11,NA,read,2,JMH
52757175,Unorthodox: The Scandalous Rejection of My Hasidic Roots,Deborah Feldman,NA,1982148209,9780000000000,5,3.97,Simon & Schuster,Paperback,272,2012,2020-07-12,2020-07-28,2020-07-12,NA,read,1,JMH
51901147,"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,NA,NA,NA,5,3.82,Scholastic Press,ebook,541,2020,2020-07-11,2020-07-24,2020-01-14,NA,read,1,JMH
35396585,The Poet X,Elizabeth Acevedo,NA,62822489,9780000000000,5,4.39,HarperCollins,Audiobook,4,2018,2020-07-16,2020-07-17,2020-06-17,NA,read,1,JMH
52486678,Chosen Ones (The Chosen Ones #1),Veronica Roth,NA,358164087,9780000000000,0,3.62,John Joseph Adams/Houghton Mifflin Harcourt,Hardcover,432,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
45861077,By the Book,Amanda Sellet,NA,358156610,9780000000000,0,3.56,Clarion Books,Hardcover,384,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
45304055,The Fascinators,Andrew Eliopulos,NA,NA,9780000000000,0,3.35,HarperTeen,Hardcover,320,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
52516332,Clap When You Land,Elizabeth Acevedo,NA,62882767,9780000000000,0,4.28,HarperTeen,Hardcover,432,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
49977760,Don't Call the Wolf,Aleksandra Ross,NA,62877976,9780000000000,0,3.64,HarperTeen,Hardcover,512,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
51932743,What I Like About You,Marisa Kanter,NA,1534445773,9780000000000,0,3.62,Simon & Schuster Books for Young Readers,Hardcover,416,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
49366204,The Best Laid Plans,Cameron Lund,NA,593114914,9780000000000,0,3.63,Razorbill,Hardcover,368,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
52376237,The Loop (The Loop Trilogy #1),Ben  Oliver,NA,133858930X,9780000000000,0,3.9,Chicken House,Hardcover,368,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
45891343,The Upside of Falling,Alex Light,NA,62918052,9780000000000,0,3.65,HarperTeen,Hardcover,288,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
44281011,Havenfall (Havenfall #1),Sara  Holland,NA,1547603798,9780000000000,0,3.59,Bloomsbury YA,Hardcover,305,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,NA,1481431870,9780000000000,0,4.44,Margaret K. McElderry Books,Hardcover,592,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
49789629,"The Year of the Witching (Bethel, #1)",Alexis Henderson,NA,593099605,9780000000000,0,3.82,Ace,Hardcover,368,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
48570208,Burn Our Bodies Down,Rory Power,NA,525645624,9780000000000,0,3.55,Delacorte Press,Hardcover,352,2020,NA,NA,2020-07-14,to-read,to-read,0,JMH
31848273,"Goodbye, Vitamin",Rachel Khong,NA,NA,9780000000000,4,3.72,Henry Holt and Co.,Hardcover,196,2017,2020-07-07,2020-07-12,2019-01-07,NA,read,1,JMH
49988329,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,NA,NA,NA,4,3.85,Disney Hyperion,ebook,420,2001,2020-06-20,2020-07-11,2020-06-20,NA,read,1,JMH
43744300,"American Royals (American Royals, #1)",Katharine McGee,NA,1984830171,9780000000000,5,3.84,Random House Books for Young Readers,Hardcover,441,2019,2020-07-04,2020-07-07,2020-07-04,NA,read,1,JMH
52058372,Blue Ticket,Sophie Mackintosh,NA,385545630,9780000000000,0,3.23,Doubleday Books,Hardcover,304,2020,NA,NA,2020-07-02,to-read,to-read,0,JMH
30555488,The Underground Railroad,Colson Whitehead,NA,385542364,9780000000000,5,4.05,Doubleday Books,Hardcover,306,2016,2020-06-17,2020-07-01,2017-12-01,NA,read,1,JMH
35914136,"Intermediate Thermodynamics (Chemistry Lessons, #2)",Susannah Nix,NA,NA,NA,4,3.74,Haver Street Press,ebook,310,2017,2020-06-20,2020-06-21,2020-06-20,NA,read,1,JMH
30045288,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,NA,NA,NA,4,4.34,Tor Books,ebook,624,2017,2020-06-06,2020-06-20,2020-04-23,NA,read,1,JMH
53287484,"Midnight Sun (The Twilight Saga, #5)",Stephenie Meyer,NA,031670704X,9780000000000,0,3.72,"Little, Brown Books for Young Readers",Hardcover,658,2020,NA,NA,2020-06-17,to-read,to-read,0,JMH
51907346,All Adults Here,Emma Straub,NA,1594634696,9780000000000,0,3.59,Riverhead Books,Hardcover,356,2020,NA,NA,2020-06-17,to-read,to-read,0,JMH
34608062,Because I Was A Girl: True Stories for Girls of All Ages,Melissa de la Cruz,"Victoria Aveyard, Libba Bray, Margaret Stohl, Stacey Snider, Quvenzhane Wallis, Elizabeth Acevedo, Zareen Jaffery, Anjenette Johnston",1250154464,9780000000000,0,3.94,Henry Holt and Co. (BYR),Hardcover,240,2017,NA,NA,2020-06-17,to-read,to-read,0,JMH
43892137,Clap When You Land,Elizabeth Acevedo,NA,1471409120,9780000000000,0,4.28,Hot Key Books,Paperback,417,2020,NA,NA,2020-06-17,to-read,to-read,0,JMH
41824023,Over the Top: A Raw Journey to Self-Love,Jonathan Van Ness,NA,62906402,9780000000000,0,4.2,HarperAudio,Audiobook,273,2019,NA,NA,2020-06-17,to-read,to-read,0,JMH
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,NA,NA,NA,5,4.57,Scholastic Inc.,Paperback,652,2005,2020-05-23,2020-06-08,2010-09-10,NA,read,3,JMH
52325049,Poison in Paddington (Cassie Coburn Mystery #1),Samantha Silver,NA,NA,NA,4,4.08,Amazon Digital Services LLC,ebook,196,2016,2020-05-23,2020-06-05,2020-05-23,NA,read,1,JMH
35094042,"Renegades (Renegades, #1)",Marissa Meyer,NA,1250171474,9780000000000,4,4.15,Feiwel & Friends,Paperback,552,2017,2020-06-02,2020-06-03,2019-01-07,NA,read,1,JMH
43557477,The Jane Austen Society,Natalie Jenner,NA,1250248736,9780000000000,0,3.74,St. Martin's Press,Hardcover,320,2020,NA,NA,2020-06-02,to-read,to-read,0,JMH
12799420,"Prudence (The Custard Protocol, #1)",Gail Carriger,NA,316212245,9780000000000,0,3.81,Orbit,Hardcover,357,2015,NA,NA,2020-05-24,to-read,to-read,0,JMH
10874177,"Etiquette & Espionage (Finishing School, #1)",Gail Carriger,NA,031619008X,9780000000000,0,3.82,"Little, Brown Books for Young Readers",Hardcover,307,2013,NA,NA,2020-05-24,to-read,to-read,0,JMH
6381205,"Soulless (Parasol Protectorate, #1)",Gail Carriger,NA,316056634,9780000000000,0,3.89,Orbit,Paperback,357,2009,NA,NA,2020-05-24,to-read,to-read,0,JMH
40265841,Finding Dorothy,Elizabeth Letts,NA,525622101,9780000000000,0,4.15,Ballantine Books,Hardcover,351,2019,NA,NA,2020-05-24,to-read,to-read,0,JMH
50878681,"The Betrothed (The Betrothed, #1)",Kiera Cass,NA,NA,NA,4,3,HarperTeen,ebook,320,2020,2020-05-11,2020-05-23,2020-05-11,NA,read,1,JMH
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,Mary GrandPrÃ©,NA,NA,5,4.5,Scholastic Inc.,Paperback,870,2003,2020-04-26,2020-05-23,2010-09-10,NA,read,9,JMH
52768006,Hour of the Assassin,Matthew Quirk,NA,62875493,9780000000000,4,3.7,William Morrow,Hardcover,352,2020,2020-05-18,2020-05-23,2020-05-18,NA,read,1,JMH
32026079,"Eligible (The Austen Project, #4)",Curtis Sittenfeld,NA,812980344,9780000000000,5,3.6,Random House Trade,Paperback,528,2016,2020-05-13,2020-05-17,2016-09-08,NA,read,1,JMH
37561377,Matchmaking for Beginners,Maddie Dawson,NA,NA,NA,0,3.98,Lake Union Publishing,ebook,378,2018,NA,NA,2020-05-14,to-read,to-read,0,JMH
28588390,"A Study in Scarlet Women (Lady Sherlock, #1)",Sherry Thomas,NA,042528140X,9780000000000,0,3.87,Berkley Books,Paperback,323,2016,NA,NA,2020-05-14,to-read,to-read,0,JMH
3475047,"A Veiled Deception (A Vintage Magic Mystery, #1)",Annette Blair,NA,425226409,9780000000000,5,3.92,Berkley,Paperback,246,2009,2020-05-07,2020-05-12,2019-01-07,NA,read,1,JMH
33977969,"Haunting the Deep (How to Hang a Witch, #2)",Adriana Mather,NA,NA,NA,5,4.27,Knopf Books for Young Readers,ebook,354,2017,2020-05-09,2020-05-11,2019-02-26,NA,read,1,JMH
42305949,The Familiars,Stacey Halls,NA,NA,NA,3,3.89,MIRA,ebook,352,2019,2020-04-05,2020-05-09,2020-04-05,NA,read,1,JMH
51932121,The Library of Legends,Janie Chang,NA,62851500,9780000000000,4,3.79,William Morrow Paperbacks,Paperback,400,2020,2020-04-26,2020-05-07,2020-04-26,botm,read,1,JMH
322007,Asking for Trouble,Elizabeth Young,NA,380818973,9780000000000,0,3.61,William Morrow Paperbacks,Paperback,408,2000,NA,NA,2020-04-26,to-read,to-read,0,JMH
